/home/xchen/GANs/ACGAN-PyTorch/samples/1105_fashion_shimizu

[(9100, 58.36606807618881),
 (9000, 59.03791136365351),
 (9900, 59.17757331797742),
 (9300, 59.66821184030724),
 (9400, 59.72170261496035),
 (8500, 59.885446865378015),
 (6300, 59.9599743827992),
 (9500, 60.07602008230697),
 (9700, 60.087974364354324),
 (8900, 60.20096424005328),
 (7300, 60.52537864229606),
 (8700, 60.69071944861179),
 (9200, 60.73656505133073),
 (6900, 60.74723234403223),
 (8800, 60.80270553027708),
 (8400, 60.82378724895892),
 (8000, 60.950454958077216),
 (9800, 61.14861537572659),
 (5900, 61.37673002326903),
 (8600, 61.52224136003477),
 (8200, 61.55417226113099),
 (7900, 61.60219730803283),
 (4800, 61.74478588754647),
 (9600, 61.898419252819735),
 (6200, 61.975939641073325),
 (6700, 62.10031555642854),
 (7600, 62.11285224883392),
 (6000, 62.21043082788691),
 (7000, 62.41403901213525),
 (7400, 62.42076095043109),
 (7500, 62.489421733345694),
 (8300, 62.53232239180113),
 (8100, 62.62308600987336),
 (7200, 62.67230419158881),
 (6800, 63.02726195002879),
 (5600, 63.234379367507586),
 (7100, 63.28508035316878),
 (7800, 63.3522925994136),
 (5000, 63.5148799006659),
 (6500, 63.523499233786),
 (5200, 63.56281413928946),
 (6600, 63.9930149510422),
 (5300, 64.06274103897914),
 (7700, 64.10124314991913),
 (6400, 64.26591979812207),
 (4100, 64.71241621412628),
 (5100, 64.7919313262515),
 (4700, 64.8803583752858),
 (5700, 65.11455935313302),
 (4900, 65.22190748543869),
 (4300, 65.65800876764249),
 (6100, 65.69069049519442),
 (5500, 65.97947555672349),
 (5400, 66.89305726733699),
 (3700, 67.12937950668686),
 (4400, 67.16474850232439),
 (4200, 67.66185721462344),
 (4600, 67.99346673752274),
 (3800, 68.3610483459974),
 (3900, 68.61717870477946),
 (3500, 68.6710940394662),
 (5800, 69.26223152955251),
 (4000, 69.82463254635559),
 (4500, 70.07152022582795),
 (3400, 70.70825412588135),
 (3100, 71.86599713927549),
 (2700, 72.49825649596883),
 (3000, 72.66795668077151),
 (2400, 72.87362136772879),
 (3300, 73.41964413859819),
 (3200, 74.02286676436438),
 (3600, 75.40171311808786),
 (2800, 76.50591096668165),
 (2300, 76.80576138905016),
 (2900, 76.97108250003635),
 (2500, 77.8278470636887),
 (2600, 77.94415399412304),
 (2000, 79.9786815240482),
 (1800, 80.24134838766346),
 (2100, 82.59621433613245),
 (1700, 85.9203578972384),
 (1600, 86.46901023586193),
 (2200, 87.45000572818958),
 (1300, 89.97561780139353),
 (1500, 90.6210035174613),
 (1400, 91.73372905781451),
 (1900, 91.80345683120993),
 (1200, 96.05322366219761),
 (1100, 103.37669129416827),
 (1000, 107.38653989456819),
 (800, 127.50569958405197),
 (900, 128.28053157904628),
 (700, 138.1235831131348),
 (600, 151.80143987278572),
 (500, 163.4508890016615),
 (400, 190.91350230947762),
 (300, 220.54365120287392),
 (200, 258.66919785846767),
 (100, 305.5797920200919),
 (0, 436.069306135853)]
